q,q_sd,c,c_sd,symptomatic_fraction,symptomatic_fraction_sd,socialDistancing_other,socialDistancing_other_sd,p_reduced,p_reduced_sd,Initial_Condition_Scale,Initial_Condition_Scale_sd,R0,R0_sd,chain,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,
0.0451524958,0.000816781943,0.974169754,0.0221565477,0.16637106,0.0109255193,0.19774584,0.097719576,0.386259651,0.209974671,1.04783544,0.0421070916,2.64323002,2.0206059e-13,1,1397209.81,1162301.21,2308000.41,207770.929,1090577.88,513.439367,138.314279,293.393924,41.9134177,50.2961013,118.405405,32.4828988,68.1093038,9.43051899,11.5261899,730.341304,196.993063,418.086342,59.7266203,72.3006456
0.0450207799,0.000902551485,0.975089198,0.0210878218,0.167302961,0.0117166244,0.212941966,0.0985479817,0.353596954,0.222657944,1.05451537,0.0493689376,2.56364081,1.69197989e-13,2,1397201.13,1162298.87,2307995.44,207770.221,1090577.02,516.712531,139.196029,295.264303,42.1806148,50.6167377,119.160237,32.6899765,68.543499,9.49063832,11.5996691,734.997212,198.248889,420.751632,60.1073761,72.7615605
0.0449738535,0.000854905578,0.970899415,0.0255102448,0.167923683,0.0118352204,0.209833345,0.108139706,0.357462447,0.228215324,1.04801263,0.0474795752,2.76507286,1.02584607e-13,3,1397209.58,1162301.15,2308000.28,207770.911,1090577.85,513.526188,138.337667,293.443536,41.9205051,50.3046062,118.425427,32.4883915,68.1208209,9.43211366,11.5281389,730.464802,197.026374,418.157039,59.7367198,72.3128714
0.0450664668,0.000817645868,0.97645352,0.0211960984,0.166595694,0.0113821699,0.210116134,0.0984915389,0.36132178,0.214210763,1.04833053,0.0401990061,2.76545106,2.38031816e-13,4,1397209.17,1162301.04,2308000.04,207770.877,1090577.81,513.681959,138.37963,293.532548,41.9332212,50.3198654,118.46135,32.4982464,68.1414844,9.43497476,11.5316358,730.686379,197.086139,418.283881,59.7548401,72.3348065
0.0451326109,0.00085530107,0.976009288,0.0197407475,0.165918793,0.0113196518,0.193996999,0.0991821392,0.397492077,0.22188461,1.04913136,0.0437252051,2.76588368,1.15907284e-13,5,1397208.13,1162300.75,2307999.45,207770.792,1090577.71,514.074367,138.48534,293.756781,41.9652545,50.3583054,118.551844,32.5230722,68.1935385,9.44218226,11.540445,731.244559,197.236696,418.603413,59.8004876,72.390064
0.0452133294,0.000837658594,0.976410715,0.0206872899,0.165304501,0.0111919495,0.200672213,0.100773539,0.379508456,0.222097721,1.04202196,0.0356635026,2.73718835,1.92290628e-13,6,1397217.37,1162303.25,2308004.74,207771.546,1090578.62,510.59076,137.546899,291.766148,41.6808783,50.017054,117.748481,32.3026807,67.7314273,9.37819763,11.4622415,726.289305,195.900128,415.766762,59.3952516,71.8995151
0.0451969267,0.000752285806,0.974081152,0.0218492125,0.166006977,0.012096416,0.198971726,0.10231492,0.380093352,0.228870807,1.04381968,0.0395765555,2.72259954,1.90514271e-13,7,1397215.03,1162302.62,2308003.4,207771.355,1090578.39,511.471642,137.784197,292.26951,41.7527871,50.1033445,117.951624,32.35841,67.848279,9.3943771,11.4820165,727.542315,196.238099,416.484051,59.4977216,72.0235578
0.0449987311,0.000926421047,0.972772611,0.0244319756,0.167905061,0.0110637807,0.196704508,0.0941940044,0.387545771,0.208050526,1.05504302,0.0522303041,2.71219045,8.39328607e-14,8,1397200.44,1162298.68,2307995.05,207770.165,1090576.95,516.971078,139.265678,295.412044,42.2017206,50.6420648,119.219861,32.7063335,68.577796,9.49538714,11.6054732,735.364982,198.348087,420.962163,60.1374519,72.7979681
0.0450784853,0.000843678338,0.974334137,0.0233101929,0.166514824,0.011865292,0.198288472,0.100820585,0.386153295,0.220031913,1.04771186,0.038521246,2.72303783,9.99200722e-14,9,1397209.97,1162301.25,2308000.5,207770.943,1090577.89,513.378812,138.297966,293.359321,41.9084744,50.2901693,118.39144,32.4790677,68.1012709,9.42940674,11.5248305,730.255167,196.96983,418.037032,59.719576,72.2921184
0.0451439502,0.000760287708,0.976870483,0.0190476545,0.166331528,0.0104940984,0.213777865,0.101042589,0.347809589,0.222315814,1.04199706,0.0368434868,2.75900323,1.03028697e-13,10,1397217.4,1162303.26,2308004.75,207771.548,1090578.62,510.578557,137.543611,291.759175,41.6798822,50.0158586,117.745667,32.3019087,67.7298086,9.3779735,11.4619676,726.271947,195.895446,415.756825,59.3938321,71.8977968
0.045065133,0.00086553286,0.974168401,0.0230836666,0.167603474,0.0114210119,0.195351387,0.0972723364,0.389278431,0.216835394,1.0472354,0.0413242776,2.69528287,6.3504757e-14,11,1397210.59,1162301.42,2308000.86,207770.993,1090577.95,513.145345,138.235072,293.225911,41.8894159,50.2672991,118.3376,32.4642973,68.0703008,9.42511858,11.5195894,729.923072,196.880255,417.846924,59.6924177,72.2592424
